"Ship:","4174","","Survey:","2023001016","","Date:","18.11.2023"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","17:45:00","","","5940.688","6944.269615 N","01742.156469 E","","182.74","6.7","8.2","5.6","303","-0.1","1011.8","81","","","","","","","","","","","","","",""
"  -->","17:46:00","","","5940.798","6944.168624 N","01742.061953 E","","226.29","6.3","8.2","5.4","291","-0.1","1011.8","79","","","","","","","","","","","","","",""
"  -->","17:47:00","","","5940.901","6944.099950 N","01741.846379 E","","237.06","6.2","8.3","5.7","304","0.1","1011.7","78","","","","","","","","","","","","","",""
"  -->","17:48:00","","","5941.007","6944.039733 N","01741.595087 E","","232.41","6.6","8.3","4.7","308","0.4","1011.7","77","","","","","","","","","","","","","",""
"  -->","17:49:00","","","5941.121","6943.961866 N","01741.354625 E","","233.35","7.0","8.3","3.8","313","0.4","1011.6","73","","","","","","","","","","","","","",""
"  -->","17:50:00","","","5941.233","6943.920135 N","01741.063616 E","","272.12","6.6","8.3","4.3","299","0.5","1011.6","70","","","","","","","","","","","","","",""
"  -->","17:51:00","","","5941.343","6943.922729 N","01740.745328 E","","276.25","6.8","8.3","5.1","319","0.6","1011.6","68","","","","","","","","","","","","","",""
"  -->","17:52:00","","","5941.458","6943.929054 N","01740.421203 E","","280.10","6.4","8.3","5.8","309","0.8","1011.5","66","","","","","","","","","","","","","",""
"  -->","17:53:00","","","5941.552","6943.957598 N","01740.175096 E","","309.64","4.9","8.3","6.1","312","1.0","1011.5","65","","","","","","","","","","","","","",""
"  -->","17:54:00","","","5941.628","6944.007946 N","01740.010129 E","","314.71","4.5","8.2","5.1","301","0.8","1011.5","64","","","","","","","","","","","","","",""
"  -->","17:55:00","","","5941.705","6944.061815 N","01739.851467 E","","315.64","4.7","8.2","5.5","316","0.8","1011.6","65","","","","","","","","","","","","","",""
"  -->","17:56:00","","","5941.786","6944.117991 N","01739.686073 E","","317.44","4.6","8.2","4.4","309","0.9","1011.6","66","","","","","","","","","","","","","",""
"  -->","17:57:00","","","5941.862","6944.180379 N","01739.560445 E","","349.96","4.3","8.2","5.2","306","0.9","1011.6","67","","","","","","","","","","","","","",""
"  -->","17:58:00","","","5941.941","6944.256411 N","01739.561477 E","","7.94","5.1","8.2","6.4","294","1.0","1011.6","67","","","","","","","","","","","","","",""
"  -->","17:59:00","","","5942.029","6944.343386 N","01739.596020 E","","2.08","5.6","8.2","6.3","291","0.8","1011.7","67","","","","","","","","","","","","","",""
"  -->","18:00:00","","","5942.125","6944.440382 N","01739.607055 E","","357.37","6.1","8.2","6.5","298","0.9","1011.7","68","","","","","","","","","","","","","",""
"  -->","18:01:00","","","5942.229","6944.540579 N","01739.650565 E","","30.67","6.1","8.2","6.6","298","1.0","1011.7","67","","","","","","","","","","","","","",""
"  -->","18:02:00","","","5942.333","6944.615158 N","01739.860650 E","","50.16","6.7","8.2","6.8","296","1.0","1011.8","66","","","","","","","","","","","","","",""
"  -->","18:03:00","","","5942.445","6944.680082 N","01740.120599 E","","51.47","6.7","8.2","6.0","293","1.0","1011.8","64","","","","","","","","","","","","","",""
"  -->","18:04:00","","","5942.547","6944.733997 N","01740.367474 E","","73.67","5.6","8.2","4.4","288","1.0","1011.7","66","","","","","","","","","","","","","",""
"  -->","18:05:00","","","5942.637","6944.738595 N","01740.621056 E","","96.50","5.4","8.2","3.6","290","1.0","1011.7","67","","","","","","","","","","","","","",""
"  -->","18:06:00","","","5942.727","6944.725973 N","01740.871399 E","","92.10","5.2","8.2","5.7","288","1.4","1011.7","69","","","","","","","","","","","","","",""
"  -->","18:07:00","","","5942.813","6944.718541 N","01741.121910 E","","103.12","5.5","8.2","4.8","297","1.9","1011.6","69","","","","","","","","","","","","","",""
"  -->","18:08:00","","","5942.898","6944.681168 N","01741.335059 E","","136.96","4.9","8.2","5.4","283","1.9","1011.7","67","","","","","","","","","","","","","",""
"  -->","18:09:00","","","5942.982","6944.620790 N","01741.501242 E","","136.38","5.4","8.2","5.2","287","1.3","1011.7","67","","","","","","","","","","","","","",""
"  -->","18:10:00","","","5943.067","6944.558539 N","01741.673997 E","","136.02","5.3","8.2","4.8","280","1.1","1011.6","67","","","","","","","","","","","","","",""
"  -->","18:11:00","","","5943.157","6944.492133 N","01741.839844 E","","155.87","5.5","8.2","5.6","299","1.2","1011.7","68","","","","","","","","","","","","","",""
"  -->","18:12:00","","","5943.239","6944.413492 N","01741.896268 E","","182.24","4.7","8.2","5.0","276","1.2","1011.6","67","","","","","","","","","","","","","",""
"  -->","18:13:00","","","5943.321","6944.331797 N","01741.891302 E","","185.81","5.2","8.2","4.9","277","1.2","1011.7","68","","","","","","","","","","","","","",""
"  -->","18:14:00","","","5943.406","6944.248281 N","01741.877270 E","","184.69","4.9","8.2","5.3","278","1.1","1011.5","66","","","","","","","","","","","","","",""
"  -->","18:15:00","","","5943.490","6944.164590 N","01741.852344 E","","204.27","4.7","8.2","6.9","283","1.1","1011.6","67","","","","","","","","","","","","","",""
"  -->","18:16:00","","","5943.566","6944.098360 N","01741.746094 E","","226.32","4.7","8.3","6.4","284","1.2","1011.6","66","","","","","","","","","","","","","",""
"  -->","18:17:00","","","5943.643","6944.041781 N","01741.599566 E","","228.47","4.7","8.3","5.5","294","1.2","1011.5","65","","","","","","","","","","","","","",""
"  -->","18:18:00","","","5943.722","6943.985547 N","01741.442855 E","","227.72","4.7","8.3","6.2","281","1.1","1011.5","66","","","","","","","","","","","","","",""
"  -->","18:19:00","","","5943.799","6943.939870 N","01741.263948 E","","259.78","4.8","8.3","5.7","281","1.1","1011.5","66","","","","","","","","","","","","","",""
"  -->","18:20:00","","","5943.879","6943.927366 N","01741.045141 E","","272.28","4.7","8.3","7.0","298","1.1","1011.5","68","","","","","","","","","","","","","",""
"  -->","18:21:00","","","5943.953","6943.926260 N","01740.824101 E","","274.00","4.9","8.3","5.2","311","1.0","1011.5","67","","","","","","","","","","","","","",""
"  -->","18:22:00","","","5944.029","6943.929654 N","01740.612596 E","","290.22","4.2","8.3","4.2","279","1.1","1011.4","66","","","","","","","","","","","","","",""
"  -->","18:23:00","","","5944.094","6943.959592 N","01740.449518 E","","318.86","3.8","8.3","4.5","274","1.0","1011.5","67","","","","","","","","","","","","","",""
"  -->","18:24:00","","","5944.157","6944.006724 N","01740.334071 E","","322.79","4.0","8.2","3.8","278","0.9","1011.7","70","","","","","","","","","","","","","",""
"  -->","18:25:00","","","5944.219","6944.060922 N","01740.248413 E","","351.26","3.9","8.2","6.5","254","0.9","1011.6","69","","","","","","","","","","","","","",""
"  -->","18:26:00","","","5944.278","6944.118881 N","01740.243602 E","","3.32","3.8","8.2","6.9","267","1.4","1011.6","68","","","","","","","","","","","","","",""
"  -->","18:27:00","","","5944.337","6944.176264 N","01740.265509 E","","0.26","3.3","8.2","6.5","262","1.4","1011.7","70","","","","","","","","","","","","","",""
"  -->","18:28:00","","","5944.392","6944.232652 N","01740.291507 E","","10.73","3.7","8.2","5.6","259","1.2","1011.7","68","","","","","","","","","","","","","",""
"  -->","18:29:00","","","5944.455","6944.290307 N","01740.356668 E","","34.75","3.9","8.2","5.4","282","1.2","1011.7","67","","","","","","","","","","","","","",""
"  -->","18:30:00","","","5944.520","6944.338214 N","01740.484439 E","","43.03","4.0","8.2","6.9","282","1.4","1011.7","67","","","","","","","","","","","","","",""
"  -->","18:31:00","","","5944.589","6944.381911 N","01740.634229 E","","54.43","4.4","8.2","9.7","272","0.4","1011.7","77","","","","","","","","","","","","","",""
"  -->","18:32:00","","","5944.660","6944.411743 N","01740.818343 E","","78.69","4.4","8.2","8.6","274","0.4","1011.8","77","","","","","","","","","","","","","",""
"  -->","18:33:00","","","5944.735","6944.415042 N","01741.031153 E","","98.13","4.6","8.2","10.0","274","0.6","1011.7","82","","","","","","","","","","","","","",""
"  -->","18:34:00","","","5944.813","6944.393299 N","01741.244562 E","","128.40","4.5","8.2","9.2","267","0.3","1011.6","81","","","","","","","","","","","","","",""
"  -->","18:35:00","","","5944.889","6944.343019 N","01741.410366 E","","138.72","4.8","8.2","8.5","270","0.5","1011.5","85","","","","","","","","","","","","","",""
"  -->","18:36:00","","","5944.969","6944.284210 N","01741.561611 E","","150.32","4.5","8.2","9.0","261","0.4","1011.4","82","","","","","","","","","","","","","",""
"  -->","18:37:00","","","5945.043","6944.216687 N","01741.636713 E","","182.20","4.2","8.2","7.9","264","0.4","1011.5","84","","","","","","","","","","","","","",""
"  -->","18:38:00","","","5945.112","6944.147288 N","01741.647245 E","","183.19","4.2","8.2","10.1","262","0.5","1011.4","85","","","","","","","","","","","","","",""
"  -->","18:39:00","","","5945.184","6944.076310 N","01741.655741 E","","188.70","4.3","8.3","8.7","270","0.5","1011.4","84","","","","","","","","","","","","","",""
"  -->","18:40:00","","","5945.251","6944.011929 N","01741.616416 E","","220.44","3.8","8.3","9.7","274","0.5","1011.3","86","","","","","","","","","","","","","",""
"  -->","18:41:00","","","5945.312","6943.962520 N","01741.517583 E","","228.14","3.7","8.3","7.7","278","0.3","1011.4","85","","","","","","","","","","","","","",""
"  -->","18:42:00","","","5945.374","6943.913810 N","01741.406059 E","","216.44","3.7","8.3","9.4","264","0.4","1011.3","86","","","","","","","","","","","","","",""
"  -->","18:43:00","","","5945.444","6943.848821 N","01741.328473 E","","197.42","5.7","8.3","7.4","267","0.1","1011.2","85","","","","","","","","","","","","","",""
"Other","18:43:22","4","3478","5945.481","6943.811990 N","01741.301308 E","","194.76","6.4","8.3","6.9","259","0.1","1011.2","85","","","","","","","","","","","","","","G O Sars Octagon Slutt"
"  -->","18:44:00","","","5945.555","6943.740657 N","01741.253861 E","","194.18","7.8","8.3","6.6","258","0.2","1011.2","85","","","","","","","","","","","","","",""
"  -->","18:45:00","","","5945.695","6943.604238 N","01741.167350 E","","193.05","8.7","8.3","7.3","261","0.4","1011.4","85","","","","","","","","","","","","","",""
"  -->","18:46:00","","","5945.846","6943.453681 N","01741.075410 E","","193.37","9.7","8.3","7.0","263","0.2","1011.3","84","","","","","","","","","","","","","",""
"  -->","18:47:00","","","5946.012","6943.297144 N","01740.975627 E","","191.76","9.4","8.3","","","0.4","1011.3","84","","","","","","","","","","","","","",""
"  -->","18:48:00","","","5946.174","6943.138101 N","01740.877790 E","","193.21","9.8","8.3","6.8","263","0.3","1011.2","85","","","","","","","","","","","","","",""
"  -->","18:49:00","","","5946.338","6942.977476 N","01740.774687 E","","190.37","9.7","8.3","5.8","256","0.2","1011.2","84","","","","","","","","","","","","","",""
"  -->","18:50:00","","","5946.499","6942.817383 N","01740.772823 E","","176.33","9.6","8.2","5.0","272","0.1","1011.3","83","","","","","","","","","","","","","",""
"  -->","18:51:00","","","5946.664","6942.653978 N","01740.802728 E","","176.68","9.7","8.3","5.7","260","0.3","1011.3","83","","","","","","","","","","","","","",""
"  -->","18:52:00","","","5946.829","6942.489458 N","01740.832756 E","","177.60","10.0","8.3","5.6","267","0.1","1011.4","83","","","","","","","","","","","","","",""
"  -->","18:53:00","","","5946.995","6942.324687 N","01740.859917 E","","177.01","9.7","8.4","4.8","279","0.1","1011.4","82","","","","","","","","","","","","","",""
"  -->","18:54:00","","","5947.160","6942.159000 N","01740.887879 E","","176.98","10.2","8.4","4.9","278","0.2","1011.5","80","","","","","","","","","","","","","",""
"  -->","18:55:00","","","5947.330","6941.991439 N","01740.916298 E","","177.49","9.7","8.4","5.2","274","0.2","1011.5","81","","","","","","","","","","","","","",""
"  -->","18:56:00","","","5947.498","6941.823504 N","01740.942592 E","","176.79","10.4","8.4","6.2","280","0.2","1011.5","79","","","","","","","","","","","","","",""
"  -->","18:57:00","","","5947.668","6941.655460 N","01740.969042 E","","176.10","10.1","8.4","4.5","263","0.3","1011.5","80","","","","","","","","","","","","","",""
"  -->","18:58:00","","","5947.838","6941.487967 N","01740.995135 E","","176.44","9.6","8.4","6.1","257","0.3","1011.5","80","","","","","","","","","","","","","",""
"  -->","18:59:00","","","5948.004","6941.321129 N","01741.019235 E","","176.79","10.3","8.4","5.3","267","0.3","1011.5","79","","","","","","","","","","","","","",""
"  -->","19:00:00","","","5948.171","6941.153396 N","01741.042701 E","","177.27","10.1","8.4","4.2","258","0.2","1011.4","80","","","","","","","","","","","","","",""
"  -->","19:01:00","","","5948.340","6940.985584 N","01741.065829 E","","176.84","10.1","8.4","3.5","275","0.3","1011.5","78","","","","","","","","","","","","","",""
"  -->","19:02:00","","","5948.509","6940.816904 N","01741.085470 E","","176.90","10.0","8.4","3.2","277","0.2","1011.5","77","","","","","","","","","","","","","",""
"  -->","19:03:00","","","5948.678","6940.649063 N","01741.104287 E","","177.40","10.6","8.4","4.4","272","0.3","1011.5","76","","","","","","","","","","","","","",""
"  -->","19:04:00","","","5948.843","6940.492235 N","01741.190582 E","","134.08","8.5","8.4","2.3","274","0.3","1011.6","75","","","","","","","","","","","","","",""
"  -->","19:05:00","","","5948.984","6940.413072 N","01741.519575 E","","114.68","7.6","8.4","1.2","305","0.3","1011.5","74","","","","","","","","","","","","","",""
"  -->","19:06:00","","","5949.106","6940.365576 N","01741.835325 E","","89.28","6.5","8.4","2.2","284","0.2","1011.6","75","","","","","","","","","","","","","",""
"Other","19:06:32","4","3479","5949.161","6940.371446 N","01741.993816 E","","58.62","5.9","8.4","2.6","292","0.2","1011.6","75","","","","","","","","","","","","","","Frigg: Stoppet fremdrift Sounder for å se på boblestøy"
"  -->","19:07:00","","","5949.204","6940.392955 N","01742.093751 E","","36.15","5.4","8.4","2.7","283","0.3","1011.6","75","","","","","","","","","","","","","",""
"  -->","19:08:00","","","5949.283","6940.462853 N","01742.187899 E","","4.60","4.4","8.4","3.6","257","0.3","1011.6","74","","","","","","","","","","","","","",""
"  -->","19:09:00","","","5949.357","6940.535199 N","01742.205223 E","","2.85","4.6","8.4","4.7","271","0.5","1011.6","74","","","","","","","","","","","","","",""
"  -->","19:10:00","","","5949.429","6940.607442 N","01742.213200 E","","359.62","4.4","8.4","4.9","267","0.4","1011.6","75","","","","","","","","","","","","","",""
"  -->","19:11:00","","","5949.502","6940.679406 N","01742.214169 E","","359.63","4.1","8.4","5.3","265","0.5","1011.7","74","","","","","","","","","","","","","",""
"  -->","19:12:00","","","5949.574","6940.751741 N","01742.214688 E","","0.01","4.2","8.4","5.6","265","0.5","1011.7","75","","","","","","","","","","","","","",""
"  -->","19:13:00","","","5949.647","6940.825424 N","01742.217975 E","","0.67","4.6","8.4","5.2","260","0.4","1011.6","77","","","","","","","","","","","","","",""
"  -->","19:14:00","","","5949.721","6940.897702 N","01742.221121 E","","358.76","4.2","8.4","4.2","280","0.6","1011.7","77","","","","","","","","","","","","","",""
"  -->","19:15:00","","","5949.790","6940.966106 N","01742.225509 E","","359.66","4.0","8.4","5.6","264","0.6","1011.6","74","","","","","","","","","","","","","",""
"  -->","19:16:00","","","5949.859","6941.034949 N","01742.230351 E","","0.06","4.0","8.4","5.7","256","0.6","1011.6","76","","","","","","","","","","","","","",""
"  -->","19:17:00","","","5949.929","6941.103237 N","01742.233218 E","","359.32","4.1","8.4","5.4","257","0.6","1011.6","76","","","","","","","","","","","","","",""
"Other","19:17:01","4","3480","5949.930","6941.105456 N","01742.233300 E","","359.48","4.0","8.4","5.2","255","0.6","1011.6","76","","","","","","","","","","","","","","Frigg: Fortsatte transit til Malangen"
"  -->","19:18:00","","","5949.988","6941.160555 N","01742.214547 E","","295.76","2.4","8.4","5.6","248","0.5","1011.6","76","","","","","","","","","","","","","",""
"  -->","19:19:00","","","5950.021","6941.166799 N","01742.134527 E","","210.44","1.8","8.4","5.2","255","0.5","1011.6","77","","","","","","","","","","","","","",""
"  -->","19:20:00","","","5950.067","6941.121190 N","01742.096529 E","","178.61","4.0","8.4","4.4","259","0.5","1011.5","78","","","","","","","","","","","","","",""
"  -->","19:21:00","","","5950.152","6941.037253 N","01742.120939 E","","158.91","5.7","8.4","5.3","256","0.6","1011.4","78","","","","","","","","","","","","","",""
"  -->","19:22:00","","","5950.259","6940.937119 N","01742.230503 E","","156.82","7.1","8.4","4.5","248","0.6","1011.4","78","","","","","","","","","","","","","",""
"  -->","19:23:00","","","5950.381","6940.825191 N","01742.371357 E","","149.52","7.8","8.4","4.7","247","0.7","1011.5","79","","","","","","","","","","","","","",""
"  -->","19:24:00","","","5950.509","6940.712872 N","01742.555161 E","","145.42","7.9","8.4","4.1","253","0.7","1011.5","79","","","","","","","","","","","","","",""
"  -->","19:25:00","","","5950.644","6940.601218 N","01742.767182 E","","143.59","8.1","8.4","4.3","244","0.7","1011.5","77","","","","","","","","","","","","","",""
"  -->","19:26:00","","","5950.782","6940.489818 N","01742.988409 E","","142.21","7.9","8.4","3.9","253","0.9","1011.5","78","","","","","","","","","","","","","",""
"  -->","19:27:00","","","5950.918","6940.382822 N","01743.227942 E","","139.10","8.1","8.3","4.0","259","0.8","1011.5","76","","","","","","","","","","","","","",""
"  -->","19:28:00","","","5951.052","6940.275985 N","01743.472656 E","","139.24","8.2","8.3","3.8","264","0.8","1011.5","75","","","","","","","","","","","","","",""
"  -->","19:29:00","","","5951.190","6940.170783 N","01743.724904 E","","137.32","8.2","8.3","3.9","258","0.8","1011.5","74","","","","","","","","","","","","","",""
"  -->","19:30:00","","","5951.329","6940.065587 N","01743.981723 E","","136.93","8.3","8.3","3.9","257","1.0","1011.5","74","","","","","","","","","","","","","",""
"  -->","19:31:00","","","5951.469","6939.963429 N","01744.248572 E","","135.41","8.1","8.2","4.4","267","1.0","1011.5","73","","","","","","","","","","","","","",""
"  -->","19:32:00","","","5951.606","6939.862601 N","01744.519257 E","","134.47","8.2","8.2","4.7","263","1.1","1011.5","72","","","","","","","","","","","","","",""
"  -->","19:33:00","","","5951.747","6939.761388 N","01744.790979 E","","134.82","8.6","8.2","4.3","264","1.2","1011.5","72","","","","","","","","","","","","","",""
"  -->","19:34:00","","","5951.885","6939.660022 N","01745.063599 E","","134.15","8.5","8.2","4.6","258","1.1","1011.5","71","","","","","","","","","","","","","",""
"  -->","19:35:00","","","5952.024","6939.559222 N","01745.331619 E","","134.60","8.3","8.2","4.2","269","1.2","1011.5","71","","","","","","","","","","","","","",""
"  -->","19:36:00","","","5952.162","6939.458336 N","01745.602684 E","","133.69","8.2","8.1","4.3","263","1.2","1011.5","71","","","","","","","","","","","","","",""
"  -->","19:37:00","","","5952.302","6939.356686 N","01745.876601 E","","134.46","8.2","8.1","4.4","264","1.1","1011.5","71","","","","","","","","","","","","","",""
"  -->","19:38:00","","","5952.443","6939.254927 N","01746.151464 E","","134.60","8.6","8.1","4.1","273","1.1","1011.5","71","","","","","","","","","","","","","",""
"  -->","19:39:00","","","5952.583","6939.153608 N","01746.427594 E","","134.25","8.4","8.1","3.9","271","1.2","1011.5","69","","","","","","","","","","","","","",""
"  -->","19:40:00","","","5952.722","6939.053442 N","01746.703504 E","","134.75","8.1","8.0","4.8","267","1.1","1011.5","69","","","","","","","","","","","","","",""
"  -->","19:41:00","","","5952.856","6938.952024 N","01746.956366 E","","139.60","8.1","8.0","4.8","276","1.1","1011.5","69","","","","","","","","","","","","","",""
"  -->","19:42:00","","","5952.990","6938.846236 N","01747.187779 E","","141.66","7.9","8.0","4.8","264","1.2","1011.5","68","","","","","","","","","","","","","",""
"  -->","19:43:00","","","5953.120","6938.742446 N","01747.406016 E","","143.09","7.6","8.0","5.8","274","1.2","1011.5","70","","","","","","","","","","","","","",""
"  -->","19:44:00","","","5953.244","6938.642519 N","01747.617585 E","","142.39","7.3","8.0","5.5","256","1.2","1011.5","70","","","","","","","","","","","","","",""
"  -->","19:45:00","","","5953.366","6938.545375 N","01747.823023 E","","142.14","7.3","7.9","4.8","257","1.1","1011.5","72","","","","","","","","","","","","","",""
"  -->","19:46:00","","","5953.484","6938.450173 N","01748.025711 E","","142.41","7.1","7.9","5.0","274","1.0","1011.5","70","","","","","","","","","","","","","",""
"  -->","19:47:00","","","5953.601","6938.356238 N","01748.227445 E","","142.96","7.1","7.9","5.5","251","1.0","1011.5","70","","","","","","","","","","","","","",""
"  -->","19:48:00","","","5953.719","6938.262558 N","01748.427427 E","","142.83","7.0","7.9","5.4","241","0.9","1011.5","74","","","","","","","","","","","","","",""
"  -->","19:49:00","","","5953.836","6938.169509 N","01748.628885 E","","143.81","7.1","7.9","6.0","246","0.9","1011.4","75","","","","","","","","","","","","","",""
"  -->","19:50:00","","","5953.954","6938.072185 N","01748.819641 E","","146.07","7.2","7.9","4.9","248","0.9","1011.4","74","","","","","","","","","","","","","",""
"  -->","19:51:00","","","5954.074","6937.972916 N","01749.006092 E","","145.05","6.9","7.9","5.0","244","0.9","1011.5","75","","","","","","","","","","","","","",""
"  -->","19:52:00","","","5954.193","6937.874007 N","01749.194166 E","","145.45","7.2","7.9","5.2","255","1.0","1011.5","76","","","","","","","","","","","","","",""
"  -->","19:53:00","","","5954.313","6937.774865 N","01749.382091 E","","144.81","7.2","7.8","5.3","255","0.9","1011.5","75","","","","","","","","","","","","","",""
"  -->","19:54:00","","","5954.431","6937.675426 N","01749.571612 E","","145.56","7.0","7.8","5.6","254","0.9","1011.5","75","","","","","","","","","","","","","",""
"  -->","19:55:00","","","5954.552","6937.575829 N","01749.761053 E","","145.40","7.0","7.8","5.9","254","0.8","1011.5","75","","","","","","","","","","","","","",""
"  -->","19:56:00","","","5954.672","6937.476353 N","01749.953283 E","","145.82","7.3","7.8","5.3","251","0.9","1011.5","76","","","","","","","","","","","","","",""
"  -->","19:57:00","","","5954.793","6937.376209 N","01750.144553 E","","145.77","7.2","7.8","5.3","263","0.7","1011.5","76","","","","","","","","","","","","","",""
"  -->","19:58:00","","","5954.913","6937.276669 N","01750.339476 E","","145.44","7.3","7.8","5.0","264","0.9","1011.5","75","","","","","","","","","","","","","",""
"  -->","19:59:00","","","5955.034","6937.177372 N","01750.533597 E","","145.12","7.1","7.8","4.1","258","0.9","1011.5","73","","","","","","","","","","","","","",""
"  -->","20:00:00","","","5955.156","6937.077846 N","01750.729682 E","","145.17","7.4","7.8","5.3","273","1.1","1011.5","75","","","","","","","","","","","","","",""
"  -->","20:01:00","","","5955.278","6936.977980 N","01750.924018 E","","145.41","7.3","7.7","5.3","269","1.1","1011.4","75","","","","","","","","","","","","","",""
"  -->","20:02:00","","","5955.396","6936.877935 N","01751.115244 E","","148.60","7.4","7.7","4.5","270","1.1","1011.5","73","","","","","","","","","","","","","",""
"  -->","20:03:00","","","5955.520","6936.774685 N","01751.292415 E","","149.85","7.0","7.7","6.1","272","1.1","1011.5","73","","","","","","","","","","","","","",""
"  -->","20:04:00","","","5955.641","6936.670161 N","01751.467064 E","","149.32","7.2","7.7","4.6","260","1.1","1011.5","75","","","","","","","","","","","","","",""
"  -->","20:05:00","","","5955.761","6936.566250 N","01751.645327 E","","149.30","7.5","7.7","4.3","269","1.0","1011.5","73","","","","","","","","","","","","","",""
"  -->","20:06:00","","","5955.882","6936.462505 N","01751.824185 E","","149.80","6.9","7.7","4.9","258","1.1","1011.4","71","","","","","","","","","","","","","",""
"  -->","20:07:00","","","5956.000","6936.361806 N","01751.997887 E","","149.69","7.1","7.7","4.6","275","1.1","1011.4","71","","","","","","","","","","","","","",""
"  -->","20:08:00","","","5956.116","6936.263339 N","01752.167857 E","","149.48","6.8","7.7","6.2","279","1.0","1011.4","69","","","","","","","","","","","","","",""
"  -->","20:09:00","","","5956.231","6936.165988 N","01752.335383 E","","149.54","6.7","7.7","5.1","285","1.0","1011.4","68","","","","","","","","","","","","","",""
"  -->","20:10:00","","","5956.341","6936.069368 N","01752.501547 E","","149.57","6.8","7.7","6.1","270","1.1","1011.4","68","","","","","","","","","","","","","",""
"  -->","20:11:00","","","5956.455","6935.973441 N","01752.666643 E","","149.43","6.6","7.7","6.3","278","1.2","1011.4","70","","","","","","","","","","","","","",""
"  -->","20:12:00","","","5956.568","6935.877498 N","01752.831000 E","","149.51","6.6","7.7","7.1","280","1.2","1011.4","68","","","","","","","","","","","","","",""
"  -->","20:13:00","","","5956.680","6935.781522 N","01752.995423 E","","149.49","6.9","7.7","6.3","268","1.3","1011.4","68","","","","","","","","","","","","","",""
"  -->","20:14:00","","","5956.792","6935.685903 N","01753.159245 E","","149.68","6.8","7.7","6.7","259","1.2","1011.4","67","","","","","","","","","","","","","",""
"  -->","20:15:00","","","5956.902","6935.590583 N","01753.322291 E","","149.28","6.6","7.7","5.9","266","1.1","1011.4","67","","","","","","","","","","","","","",""
"  -->","20:16:00","","","5957.013","6935.499074 N","01753.497289 E","","143.36","6.6","7.7","5.8","268","1.1","1011.4","66","","","","","","","","","","","","","",""
"  -->","20:17:00","","","5957.123","6935.411582 N","01753.688413 E","","142.90","6.6","7.7","4.9","271","1.1","1011.4","65","","","","","","","","","","","","","",""
"  -->","20:18:00","","","5957.234","6935.324330 N","01753.879847 E","","143.28","6.6","7.7","5.5","267","1.1","1011.4","66","","","","","","","","","","","","","",""
"  -->","20:19:00","","","5957.346","6935.236598 N","01754.070865 E","","143.45","6.7","7.7","5.2","279","1.1","1011.4","66","","","","","","","","","","","","","",""
"  -->","20:20:00","","","5957.454","6935.148465 N","01754.261773 E","","143.43","6.7","7.7","5.5","292","1.1","1011.4","64","","","","","","","","","","","","","",""
"  -->","20:21:00","","","5957.566","6935.060062 N","01754.453572 E","","143.36","6.8","7.7","5.3","283","1.3","1011.4","64","","","","","","","","","","","","","",""
"  -->","20:22:00","","","5957.677","6934.971863 N","01754.646165 E","","141.64","6.7","7.7","5.2","275","1.4","1011.4","66","","","","","","","","","","","","","",""
"  -->","20:23:00","","","5957.788","6934.886526 N","01754.848212 E","","140.74","6.6","7.7","5.8","271","1.4","1011.4","65","","","","","","","","","","","","","",""
"  -->","20:24:00","","","5957.900","6934.801692 N","01755.052939 E","","140.40","6.7","7.7","4.2","257","1.2","1011.4","64","","","","","","","","","","","","","",""
"  -->","20:25:00","","","5958.013","6934.716515 N","01755.259203 E","","140.60","6.7","7.7","4.3","255","1.2","1011.4","65","","","","","","","","","","","","","",""
"  -->","20:26:00","","","5958.123","6934.630608 N","01755.464950 E","","140.86","6.6","7.7","3.6","303","1.1","1011.3","66","","","","","","","","","","","","","",""
"  -->","20:27:00","","","5958.239","6934.544698 N","01755.670215 E","","140.83","6.7","7.7","4.1","285","1.1","1011.3","65","","","","","","","","","","","","","",""
"  -->","20:28:00","","","5958.349","6934.455779 N","01755.867127 E","","143.53","6.8","7.7","3.9","296","1.1","1011.4","64","","","","","","","","","","","","","",""
"  -->","20:29:00","","","5958.463","6934.365120 N","01756.060228 E","","143.45","6.8","7.7","3.4","262","1.2","1011.3","64","","","","","","","","","","","","","",""
"  -->","20:30:00","","","5958.577","6934.274043 N","01756.254824 E","","143.97","6.9","7.7","4.3","260","1.1","1011.3","65","","","","","","","","","","","","","",""
"  -->","20:31:00","","","5958.692","6934.182388 N","01756.447891 E","","143.64","7.0","7.6","3.4","252","1.0","1011.3","65","","","","","","","","","","","","","",""
"  -->","20:32:00","","","5958.806","6934.090348 N","01756.641919 E","","143.82","7.0","7.6","4.1","256","1.0","1011.3","64","","","","","","","","","","","","","",""
"  -->","20:33:00","","","5958.920","6933.998537 N","01756.837176 E","","139.69","6.8","7.5","2.7","270","1.0","1011.3","63","","","","","","","","","","","","","",""
"  -->","20:34:00","","","5959.034","6933.912211 N","01757.045705 E","","138.45","6.7","7.2","3.3","267","1.0","1011.3","62","","","","","","","","","","","","","",""
"  -->","20:35:00","","","5959.147","6933.827587 N","01757.254489 E","","138.68","6.7","6.8","3.3","271","1.1","1011.3","62","","","","","","","","","","","","","",""
