"Ship:","4174","","Survey:","2023001016","","Date:","21.11.2023"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","02:49:00","","","6211.598","6959.823693 N","02012.183973 E","","207.79","4.1","7.0","9.2","205","-0.7","1020.3","66","","","","","","","","","","","","","",""
"  -->","02:50:00","","","6211.674","6959.757899 N","02012.060593 E","","218.36","5.3","7.0","9.7","207","-0.8","1020.1","66","","","","","","","","","","","","","",""
"  -->","02:51:00","","","6211.770","6959.685447 N","02011.878418 E","","228.13","6.1","7.0","11.0","197","-0.9","1020.2","67","","","","","","","","","","","","","",""
"  -->","02:52:00","","","6211.876","6959.617111 N","02011.642201 E","","229.30","6.6","7.0","10.0","202","-0.8","1020.2","67","","","","","","","","","","","","","",""
"  -->","02:53:00","","","6211.988","6959.546296 N","02011.390475 E","","229.30","6.8","7.0","11.3","197","-0.8","1020.3","67","","","","","","","","","","","","","",""
"  -->","02:54:00","","","6212.103","6959.473123 N","02011.132513 E","","229.25","6.9","7.0","11.8","197","-0.8","1020.2","65","","","","","","","","","","","","","",""
"  -->","02:55:00","","","6212.219","6959.400176 N","02010.868298 E","","229.03","7.0","7.0","11.3","198","-0.9","1020.2","67","","","","","","","","","","","","","",""
"  -->","02:56:00","","","6212.336","6959.325513 N","02010.604796 E","","229.07","7.1","7.0","10.5","195","-0.9","1020.2","66","","","","","","","","","","","","","",""
"  -->","02:57:00","","","6212.459","6959.249820 N","02010.339250 E","","228.97","7.2","7.0","12.0","199","-0.8","1020.2","66","","","","","","","","","","","","","",""
"  -->","02:58:00","","","6212.576","6959.173450 N","02010.073750 E","","229.08","7.1","7.0","12.6","198","-0.8","1020.1","67","","","","","","","","","","","","","",""
"  -->","02:59:00","","","6212.694","6959.095890 N","02009.812421 E","","229.56","7.1","7.0","11.8","196","-0.7","1020.1","67","","","","","","","","","","","","","",""
"  -->","03:00:00","","","6212.812","6959.018346 N","02009.551546 E","","228.64","7.2","7.0","11.5","204","-0.8","1020.1","67","","","","","","","","","","","","","",""
"  -->","03:01:00","","","6212.931","6958.938885 N","02009.294262 E","","229.38","7.2","7.0","10.7","196","-0.8","1020.1","68","","","","","","","","","","","","","",""
"  -->","03:02:00","","","6213.051","6958.859934 N","02009.032537 E","","229.22","7.2","7.0","12.0","194","-0.8","1020.0","67","","","","","","","","","","","","","",""
"  -->","03:03:00","","","6213.174","6958.780967 N","02008.769323 E","","229.06","7.2","7.0","12.0","195","-0.6","1020.1","67","","","","","","","","","","","","","",""
"  -->","03:04:00","","","6213.292","6958.702484 N","02008.504271 E","","229.02","7.3","6.9","10.8","190","-0.7","1020.1","69","","","","","","","","","","","","","",""
"  -->","03:05:00","","","6213.414","6958.623233 N","02008.237651 E","","229.28","7.3","6.9","11.8","196","-0.5","1020.1","67","","","","","","","","","","","","","",""
"  -->","03:06:00","","","6213.535","6958.545008 N","02007.967130 E","","229.00","7.3","6.9","11.0","198","-0.6","1020.0","69","","","","","","","","","","","","","",""
"  -->","03:07:00","","","6213.657","6958.467038 N","02007.695569 E","","228.24","7.3","6.9","12.5","198","-0.6","1020.1","70","","","","","","","","","","","","","",""
"  -->","03:08:00","","","6213.779","6958.386099 N","02007.433652 E","","226.01","7.3","6.9","10.6","206","-0.6","1020.0","67","","","","","","","","","","","","","",""
"  -->","03:09:00","","","6213.902","6958.303691 N","02007.172770 E","","226.42","7.4","6.9","11.2","201","-0.6","1020.0","70","","","","","","","","","","","","","",""
"  -->","03:10:00","","","6214.028","6958.221462 N","02006.907314 E","","225.94","7.4","6.9","11.9","206","-0.6","1020.0","69","","","","","","","","","","","","","",""
"  -->","03:11:00","","","6214.151","6958.137898 N","02006.641019 E","","226.12","7.5","6.9","11.7","208","-0.5","1020.0","68","","","","","","","","","","","","","",""
"  -->","03:12:00","","","6214.273","6958.054135 N","02006.373710 E","","224.53","7.5","6.9","10.5","191","-0.6","1019.9","69","","","","","","","","","","","","","",""
"  -->","03:13:00","","","6214.397","6957.968496 N","02006.111168 E","","224.41","7.5","6.9","11.9","193","-0.7","1019.9","67","","","","","","","","","","","","","",""
"  -->","03:14:00","","","6214.522","6957.882669 N","02005.846560 E","","224.19","7.6","6.9","10.5","185","-0.7","1020.0","65","","","","","","","","","","","","","",""
"  -->","03:15:00","","","6214.650","6957.796145 N","02005.579989 E","","223.82","7.6","6.9","9.7","193","-0.7","1020.0","66","","","","","","","","","","","","","",""
"  -->","03:16:00","","","6214.777","6957.709476 N","02005.309368 E","","224.17","7.6","6.9","11.2","194","-0.6","1020.1","69","","","","","","","","","","","","","",""
"  -->","03:17:00","","","6214.903","6957.623320 N","02005.038945 E","","223.90","7.6","6.9","10.9","192","-0.9","1020.1","66","","","","","","","","","","","","","",""
"  -->","03:18:00","","","6215.031","6957.536568 N","02004.768886 E","","223.92","7.7","6.9","8.8","189","-0.8","1020.1","66","","","","","","","","","","","","","",""
"  -->","03:19:00","","","6215.158","6957.448310 N","02004.500709 E","","223.74","7.7","6.9","10.2","198","-0.6","1020.1","68","","","","","","","","","","","","","",""
"  -->","03:20:00","","","6215.288","6957.360957 N","02004.236159 E","","224.53","7.5","6.8","10.8","190","-0.7","1020.0","67","","","","","","","","","","","","","",""
"  -->","03:21:00","","","6215.412","6957.274761 N","02003.973209 E","","223.87","7.5","6.8","10.2","200","-0.7","1020.1","69","","","","","","","","","","","","","",""
"  -->","03:22:00","","","6215.537","6957.188760 N","02003.713155 E","","223.87","7.4","6.7","11.4","202","-0.7","1020.1","68","","","","","","","","","","","","","",""
"  -->","03:23:00","","","6215.662","6957.102703 N","02003.453455 E","","224.13","7.5","6.7","11.5","199","-0.7","1020.0","67","","","","","","","","","","","","","",""
"  -->","03:24:00","","","6215.785","6957.017959 N","02003.192054 E","","223.86","7.4","6.6","10.3","191","-0.8","1020.1","68","","","","","","","","","","","","","",""
"  -->","03:25:00","","","6215.908","6956.932999 N","02002.933648 E","","223.91","7.4","6.5","11.8","192","-0.6","1020.0","66","","","","","","","","","","","","","",""
"  -->","03:26:00","","","6216.031","6956.848684 N","02002.675909 E","","223.96","7.4","6.5","10.3","194","-0.6","1020.0","66","","","","","","","","","","","","","",""
"  -->","03:27:00","","","6216.153","6956.764234 N","02002.415358 E","","224.21","7.5","6.5","10.9","190","-0.5","1019.9","69","","","","","","","","","","","","","",""
"  -->","03:28:00","","","6216.278","6956.679558 N","02002.153425 E","","224.01","7.5","6.5","11.5","189","-0.6","1020.0","67","","","","","","","","","","","","","",""
"  -->","03:29:00","","","6216.402","6956.594634 N","02001.890178 E","","223.60","7.5","6.5","10.6","190","-0.6","1020.0","66","","","","","","","","","","","","","",""
"  -->","03:30:00","","","6216.527","6956.510615 N","02001.626938 E","","224.21","7.4","6.5","11.6","188","-0.6","1020.0","67","","","","","","","","","","","","","",""
"  -->","03:31:00","","","6216.649","6956.427325 N","02001.364015 E","","224.04","7.4","6.5","12.3","191","-0.7","1020.1","63","","","","","","","","","","","","","",""
"  -->","03:32:00","","","6216.772","6956.345033 N","02001.099172 E","","224.25","7.4","6.5","11.7","193","-0.7","1020.1","62","","","","","","","","","","","","","",""
"  -->","03:33:00","","","6216.897","6956.263263 N","02000.833331 E","","223.92","7.4","6.5","10.9","191","-0.8","1020.1","63","","","","","","","","","","","","","",""
"  -->","03:34:00","","","6217.020","6956.181183 N","02000.566245 E","","223.99","7.4","6.5","10.8","193","-0.8","1020.1","60","","","","","","","","","","","","","",""
"  -->","03:35:00","","","6217.143","6956.098328 N","02000.298698 E","","224.19","7.5","6.5","11.1","192","-0.7","1020.2","60","","","","","","","","","","","","","",""
"  -->","03:36:00","","","6217.268","6956.014155 N","02000.031915 E","","224.18","7.5","6.5","11.2","186","-0.7","1020.3","60","","","","","","","","","","","","","",""
"  -->","03:37:00","","","6217.394","6955.929619 N","01959.761202 E","","224.14","7.6","6.5","10.9","182","-0.7","1020.2","62","","","","","","","","","","","","","",""
"  -->","03:38:00","","","6217.522","6955.845059 N","01959.489825 E","","223.95","7.6","6.6","10.5","187","-0.8","1020.3","61","","","","","","","","","","","","","",""
"  -->","03:39:00","","","6217.649","6955.759761 N","01959.217329 E","","224.26","7.6","6.7","11.3","181","-0.8","1020.3","62","","","","","","","","","","","","","",""
"  -->","03:40:00","","","6217.777","6955.674857 N","01958.942368 E","","224.16","7.7","6.7","8.5","193","-0.6","1020.3","62","","","","","","","","","","","","","",""
"  -->","03:41:00","","","6217.904","6955.591089 N","01958.662962 E","","223.95","7.7","6.7","10.8","182","-0.6","1020.3","65","","","","","","","","","","","","","",""
"  -->","03:42:00","","","6218.030","6955.507887 N","01958.381487 E","","223.31","7.7","6.7","9.0","176","-0.9","1020.4","63","","","","","","","","","","","","","",""
"  -->","03:43:00","","","6218.160","6955.422947 N","01958.103351 E","","224.46","7.7","6.6","10.8","181","-1.0","1020.4","63","","","","","","","","","","","","","",""
"  -->","03:44:00","","","6218.287","6955.339294 N","01957.822269 E","","223.82","7.7","6.6","11.2","184","-0.8","1020.4","64","","","","","","","","","","","","","",""
"  -->","03:45:00","","","6218.414","6955.254877 N","01957.546090 E","","222.23","7.6","6.6","11.5","196","-0.6","1020.3","64","","","","","","","","","","","","","",""
"  -->","03:46:00","","","6218.543","6955.166172 N","01957.287075 E","","220.49","7.6","6.6","9.8","208","-0.9","1020.2","64","","","","","","","","","","","","","",""
"  -->","03:47:00","","","6218.669","6955.073361 N","01957.037659 E","","221.32","7.6","6.7","9.4","203","-0.9","1020.1","63","","","","","","","","","","","","","",""
"  -->","03:48:00","","","6218.797","6954.980166 N","01956.785563 E","","221.20","7.7","6.7","9.4","195","-0.8","1020.0","64","","","","","","","","","","","","","",""
"  -->","03:49:00","","","6218.926","6954.885430 N","01956.535727 E","","221.22","7.7","6.7","10.8","196","-0.9","1020.1","63","","","","","","","","","","","","","",""
"  -->","03:50:00","","","6219.053","6954.789830 N","01956.289135 E","","220.89","7.7","6.7","9.5","194","-1.0","1020.2","64","","","","","","","","","","","","","",""
"  -->","03:51:00","","","6219.182","6954.692207 N","01956.047808 E","","221.20","7.7","6.7","9.8","193","-1.0","1020.1","65","","","","","","","","","","","","","",""
"  -->","03:52:00","","","6219.311","6954.593722 N","01955.808771 E","","221.32","7.8","6.6","9.8","193","-1.0","1020.2","64","","","","","","","","","","","","","",""
"  -->","03:53:00","","","6219.440","6954.494460 N","01955.570137 E","","221.18","7.7","6.6","10.6","189","-1.0","1020.2","64","","","","","","","","","","","","","",""
"  -->","03:54:00","","","6219.569","6954.395350 N","01955.330408 E","","221.23","7.8","6.5","10.5","199","-1.1","1020.1","62","","","","","","","","","","","","","",""
"  -->","03:55:00","","","6219.698","6954.295347 N","01955.092953 E","","220.96","7.8","6.5","10.1","203","-1.1","1020.3","62","","","","","","","","","","","","","",""
"  -->","03:56:00","","","6219.828","6954.195057 N","01954.854487 E","","221.30","7.8","6.5","9.5","199","-1.2","1020.2","62","","","","","","","","","","","","","",""
"  -->","03:57:00","","","6219.959","6954.094773 N","01954.613169 E","","221.09","7.8","6.5","9.1","199","-1.0","1020.2","65","","","","","","","","","","","","","",""
"  -->","03:58:00","","","6220.090","6953.995311 N","01954.369745 E","","221.19","7.8","6.5","10.5","195","-1.0","1020.2","66","","","","","","","","","","","","","",""
"  -->","03:59:00","","","6220.220","6953.896576 N","01954.125043 E","","221.11","7.8","6.6","9.6","202","-1.0","1020.3","65","","","","","","","","","","","","","",""
"  -->","04:00:00","","","6220.350","6953.798265 N","01953.880174 E","","221.15","7.8","6.6","9.4","195","-0.8","1020.3","67","","","","","","","","","","","","","",""
"  -->","04:01:00","","","6220.478","6953.700017 N","01953.636763 E","","221.67","7.8","6.7","9.4","185","-0.9","1020.3","66","","","","","","","","","","","","","",""
"  -->","04:02:00","","","6220.609","6953.602422 N","01953.389420 E","","220.43","7.8","6.7","8.7","208","-1.0","1020.3","66","","","","","","","","","","","","","",""
"  -->","04:03:00","","","6220.740","6953.502943 N","01953.144975 E","","221.51","7.9","6.6","8.0","201","-1.2","1020.3","65","","","","","","","","","","","","","",""
"  -->","04:04:00","","","6220.873","6953.404301 N","01952.894824 E","","221.30","7.9","6.7","8.1","189","-1.0","1020.2","64","","","","","","","","","","","","","",""
"  -->","04:05:00","","","6221.003","6953.306955 N","01952.642554 E","","220.99","7.8","6.7","10.4","198","-1.1","1020.3","65","","","","","","","","","","","","","",""
"  -->","04:06:00","","","6221.134","6953.210654 N","01952.389356 E","","221.05","7.8","6.7","7.8","203","-1.2","1020.3","67","","","","","","","","","","","","","",""
"  -->","04:07:00","","","6221.264","6953.113640 N","01952.135884 E","","221.65","7.9","6.6","8.9","190","-1.2","1020.3","64","","","","","","","","","","","","","",""
"  -->","04:08:00","","","6221.394","6953.017165 N","01951.877932 E","","220.68","7.9","6.6","7.7","204","-1.2","1020.3","63","","","","","","","","","","","","","",""
"  -->","04:09:00","","","6221.527","6952.919482 N","01951.622029 E","","221.37","7.9","6.6","8.1","209","-1.0","1020.3","64","","","","","","","","","","","","","",""
"  -->","04:10:00","","","6221.660","6952.822489 N","01951.365349 E","","220.99","7.9","6.5","9.5","204","-1.2","1020.2","65","","","","","","","","","","","","","",""
"  -->","04:11:00","","","6221.792","6952.726119 N","01951.109246 E","","221.27","7.9","6.5","7.2","203","-1.2","1020.1","66","","","","","","","","","","","","","",""
"  -->","04:12:00","","","6221.923","6952.629299 N","01950.853537 E","","221.31","7.9","6.4","9.0","205","-0.8","1020.2","69","","","","","","","","","","","","","",""
"  -->","04:13:00","","","6222.053","6952.533133 N","01950.598018 E","","221.37","7.8","6.5","9.0","204","-1.1","1020.2","69","","","","","","","","","","","","","",""
"  -->","04:14:00","","","6222.186","6952.436789 N","01950.344496 E","","221.32","7.9","6.6","8.4","200","-1.2","1020.2","67","","","","","","","","","","","","","",""
"  -->","04:15:00","","","6222.315","6952.340550 N","01950.087465 E","","221.14","7.9","6.7","9.1","201","-1.1","1020.2","66","","","","","","","","","","","","","",""
"  -->","04:16:00","","","6222.446","6952.244395 N","01949.830177 E","","220.79","7.8","6.7","8.8","209","-1.2","1020.2","68","","","","","","","","","","","","","",""
"  -->","04:17:00","","","6222.575","6952.151194 N","01949.577038 E","","224.89","7.6","6.7","9.4","207","-1.1","1020.2","68","","","","","","","","","","","","","",""
"  -->","04:18:00","","","6222.701","6952.064730 N","01949.315271 E","","225.16","7.5","6.6","9.4","201","-1.3","1020.2","67","","","","","","","","","","","","","",""
"  -->","04:19:00","","","6222.825","6951.980298 N","01949.053681 E","","225.24","7.4","6.6","8.6","192","-1.2","1020.2","68","","","","","","","","","","","","","",""
"  -->","04:20:00","","","6222.949","6951.896967 N","01948.793583 E","","224.71","7.3","6.6","8.9","199","-1.3","1020.3","66","","","","","","","","","","","","","",""
"  -->","04:21:00","","","6223.068","6951.812543 N","01948.540036 E","","225.41","7.3","6.6","9.5","194","-1.2","1020.3","68","","","","","","","","","","","","","",""
"  -->","04:22:00","","","6223.191","6951.734606 N","01948.273531 E","","245.27","7.1","6.6","9.9","197","-1.4","1020.3","69","","","","","","","","","","","","","",""
"  -->","04:23:00","","","6223.308","6951.687440 N","01947.956380 E","","246.95","7.2","6.6","9.9","201","-1.5","1020.3","69","","","","","","","","","","","","","",""
